produto;valor_unitario;quantidade;data_venda;codigo_venda;id_loja
Notebook;2763.41;2;2024-11-15;VND108342;104
Impressora;2604.28;6;2025-01-13;VND108343;102
Teclado;3597.81;5;2024-12-10;VND108344;104
Mesa Escritório;1765.61;10;2024-06-25;VND108345;102
Headset;3025.42;5;2025-01-08;VND108346;103
Notebook;2432.18;7;2024-06-28;VND108347;102
Cadeira Gamer;232.12;9;2024-07-21;VND108348;104
Mouse;4818.24;7;2024-06-02;VND108349;104
Headset;2787.92;3;2024-07-09;VND108350;101
Monitor;4545.48;3;2024-04-21;VND108351;103
Mesa Escritório;4727.59;6;2024-09-01;VND108352;101
Monitor;4510.71;10;2024-07-13;VND108353;101
Cadeira Gamer;2063.05;6;2024-10-20;VND108354;104
Webcam;2190.89;5;2024-07-22;VND108355;103
Teclado;2367.73;4;2024-07-04;VND108356;101
Headset;4286.63;2;2024-06-19;VND108357;101
Webcam;1209.84;7;2024-07-12;VND108358;103
Mouse;2374.43;10;2024-08-31;VND108359;104
Monitor;2780.65;10;2024-12-15;VND108360;104
Pendrive;4023.37;5;2024-10-17;VND108361;101
Monitor;3590.69;1;2024-08-03;VND108362;105
Cadeira Gamer;2294.14;7;2024-07-24;VND108363;103
Mouse;1056.98;9;2025-01-25;VND108364;104
Impressora;4573.9;7;2024-08-18;VND108365;104
Mesa Escritório;4289.43;6;2025-01-27;VND108366;103
Pendrive;2720.84;7;2024-05-14;VND108367;101
Teclado;441.08;2;2024-12-26;VND108368;104
Cadeira Gamer;277.06;6;2024-08-26;VND108369;102
Headset;127.01;10;2024-04-02;VND108370;101
Headset;1454.15;3;2024-08-17;VND108371;104
Headset;1185.08;3;2024-07-24;VND108372;101
Cadeira Gamer;4444.1;5;2024-08-18;VND108373;105
Notebook;835.36;8;2024-11-24;VND108374;103
Monitor;1891.18;5;2024-12-01;VND108375;101
Webcam;355.4;1;2025-01-29;VND108376;102
Webcam;2538.8;3;2024-08-28;VND108377;102
Headset;3270.96;8;2025-02-06;VND108378;105
Mesa Escritório;3476.64;1;2024-05-24;VND108379;101
Pendrive;2561.93;3;2024-07-16;VND108380;103
Monitor;4743.82;3;2024-10-31;VND108381;101
Mesa Escritório;477.31;1;2024-05-14;VND108382;101
Headset;2759.78;4;2024-11-10;VND108383;101
Mouse;2199.48;7;2024-05-16;VND108384;105
Impressora;4185.74;7;2024-06-26;VND108385;102
Notebook;4640.04;5;2024-05-05;VND108386;105
Monitor;1716.2;8;2024-06-10;VND108387;103
Monitor;626.32;10;2024-08-05;VND108388;101
Cadeira Gamer;4179.94;10;2024-03-17;VND108389;102
Impressora;631.41;4;2024-08-05;VND108390;105
Headset;3922.35;9;2024-04-28;VND108391;103
Teclado;3658.58;8;2024-10-14;VND108392;101
Pendrive;339.88;9;2024-04-02;VND108393;104
Mouse;4042.8;4;2024-06-05;VND108394;101
Pendrive;1208.31;1;2024-09-20;VND108395;102
Monitor;3258.78;1;2024-12-21;VND108396;103
Cadeira Gamer;3291.96;5;2024-05-31;VND108397;103
Impressora;4113.64;10;2024-08-25;VND108398;104
Teclado;2776.07;2;2024-11-14;VND108399;102
Mouse;3751.25;3;2024-06-27;VND108400;101
Headset;2055.65;5;2025-01-13;VND108401;103
Mesa Escritório;915.63;1;2024-11-10;VND108402;104
Cadeira Gamer;1468.14;5;2024-12-16;VND108403;102
Mouse;4731.69;8;2025-03-01;VND108404;101
Notebook;2033.41;6;2024-09-11;VND108405;102
Mouse;3104.02;10;2024-10-04;VND108406;104
Impressora;4417.47;2;2024-08-15;VND108407;101
Mouse;983.2;8;2024-04-16;VND108408;105
Teclado;1805.51;9;2024-09-25;VND108409;103
Pendrive;2049.02;5;2025-03-14;VND108410;103
Pendrive;245.92;7;2024-09-05;VND108411;103
Headset;3141.34;10;2024-12-20;VND108412;102
Mesa Escritório;3755.64;6;2024-10-11;VND108413;103
Webcam;1330.56;4;2024-05-30;VND108414;103
Pendrive;1153.5;6;2025-01-27;VND108415;104
Cadeira Gamer;4419.84;8;2024-09-09;VND108416;103
Teclado;1517.12;3;2025-02-15;VND108417;105
Notebook;4837.59;9;2024-03-19;VND108418;105
Headset;2946.15;9;2025-02-20;VND108419;102
Pendrive;502.89;7;2024-05-20;VND108420;102
Webcam;3692.14;10;2024-08-16;VND108421;103
Mouse;2089.15;8;2024-05-04;VND108422;101
Headset;2223.11;7;2024-03-23;VND108423;102
Webcam;4130.32;5;2024-06-13;VND108424;104
Monitor;3640.57;5;2024-10-17;VND108425;102
Webcam;2261.22;3;2024-04-29;VND108426;103
Cadeira Gamer;695.58;10;2024-05-08;VND108427;101
Notebook;3118.4;5;2024-10-26;VND108428;105
Teclado;2636.41;6;2024-11-10;VND108429;103
Headset;4879.63;10;2024-08-15;VND108430;101
Headset;3370.33;9;2024-03-20;VND108431;103
Teclado;374.3;4;2024-06-23;VND108432;103
Mesa Escritório;1255.63;4;2024-08-29;VND108433;104
Notebook;3775.68;7;2024-06-01;VND108434;103
Monitor;3793.62;9;2024-09-19;VND108435;102
Notebook;3216.5;5;2024-08-20;VND108436;104
Webcam;827.05;8;2024-09-30;VND108437;102
Mouse;3601.21;4;2024-04-08;VND108438;101
Headset;2137.17;3;2024-12-28;VND108439;101
Impressora;4070.26;8;2024-05-06;VND108440;103
Monitor;591.74;7;2024-05-15;VND108441;104
Pendrive;2755.73;10;2024-03-17;VND108442;104
Cadeira Gamer;4900.17;3;2025-02-27;VND108443;104
Headset;4177.96;6;2024-03-16;VND108444;101
Teclado;2237.58;2;2024-10-28;VND108445;103
Teclado;803.52;2;2024-08-26;VND108446;101
Notebook;2737.35;10;2025-02-26;VND108447;104
Mouse;3807.37;8;2024-10-14;VND108448;102
Notebook;2137.57;6;2025-01-20;VND108449;103
Headset;934.43;10;2025-03-14;VND108450;103
Webcam;1653.58;1;2024-09-23;VND108451;102
Mesa Escritório;2340.82;1;2024-04-17;VND108452;105
Pendrive;4411.99;1;2025-01-06;VND108453;101
Monitor;2809.25;8;2024-08-13;VND108454;104
Headset;2689.04;7;2024-12-07;VND108455;104
Pendrive;1196.67;10;2024-11-21;VND108456;102
Cadeira Gamer;1213.46;4;2025-02-25;VND108457;104
Teclado;3137.14;2;2024-05-04;VND108458;104
Impressora;4489.15;5;2025-02-04;VND108459;101
Teclado;1502.45;4;2024-05-07;VND108460;105
Teclado;2115.99;6;2024-06-06;VND108461;102
Webcam;189.47;5;2024-04-12;VND108462;104
Headset;4859.45;4;2025-03-09;VND108463;105
Mesa Escritório;2616.2;4;2024-03-22;VND108464;101
Pendrive;597.17;4;2025-03-10;VND108465;105
Impressora;1845.74;5;2024-09-09;VND108466;104
Notebook;1989.75;10;2024-12-04;VND108467;101
Cadeira Gamer;1850.0;10;2024-08-09;VND108468;102
Webcam;1304.5;9;2024-04-14;VND108469;102
Webcam;1276.04;6;2024-07-23;VND108470;104
Headset;1524.46;3;2024-06-29;VND108471;105
Pendrive;87.48;6;2024-11-01;VND108472;103
Impressora;402.8;2;2024-04-13;VND108473;105
Pendrive;1829.5;10;2024-10-01;VND108474;105
Impressora;1484.09;8;2024-06-27;VND108475;104
Pendrive;3346.55;10;2024-04-03;VND108476;103
Mesa Escritório;3496.6;1;2024-12-17;VND108477;102
Teclado;4186.86;1;2024-12-02;VND108478;101
Cadeira Gamer;1266.81;1;2024-06-17;VND108479;103
Monitor;971.63;9;2025-02-08;VND108480;101
Notebook;1187.3;5;2025-01-10;VND108481;105
Mouse;1239.63;10;2024-03-31;VND108482;101
Mesa Escritório;3588.66;10;2024-04-26;VND108483;102
Cadeira Gamer;1824.12;2;2024-10-01;VND108484;103
Teclado;151.2;3;2024-10-05;VND108485;101
Mouse;3126.81;5;2025-02-27;VND108486;103
Monitor;2881.62;9;2024-11-12;VND108487;104
Mouse;4450.28;1;2024-10-05;VND108488;101
Cadeira Gamer;4278.56;4;2024-11-07;VND108489;102
Mesa Escritório;2580.16;1;2024-06-16;VND108490;101
Headset;584.01;1;2024-11-16;VND108491;102
Impressora;3024.02;1;2025-01-29;VND108492;103
Notebook;1951.17;8;2024-12-01;VND108493;105
Mesa Escritório;2945.91;8;2024-10-25;VND108494;105
Pendrive;4299.32;7;2024-06-13;VND108495;102
Cadeira Gamer;2610.11;6;2025-01-11;VND108496;101
Teclado;4416.45;6;2024-05-08;VND108497;104
Cadeira Gamer;93.41;10;2024-11-23;VND108498;104
Pendrive;3088.96;5;2024-03-23;VND108499;102
Headset;116.09;7;2025-02-24;VND108500;103
Webcam;1134.39;7;2025-01-11;VND108501;104
Webcam;1471.2;10;2024-05-29;VND108502;104
Mesa Escritório;4853.9;7;2025-03-11;VND108503;105
Monitor;4209.79;4;2025-02-13;VND108504;105
Mouse;3069.42;6;2024-11-13;VND108505;101
Mouse;4669.16;3;2024-11-11;VND108506;104
Cadeira Gamer;3791.93;4;2025-02-19;VND108507;105
Headset;2635.05;8;2024-06-19;VND108508;103
Cadeira Gamer;4756.83;9;2025-02-27;VND108509;101
Impressora;4698.62;3;2025-03-08;VND108510;104
Mouse;4847.12;9;2024-08-17;VND108511;104
Headset;2010.1;2;2024-07-10;VND108512;103
Monitor;4211.14;6;2025-02-20;VND108513;104
Notebook;1656.09;3;2025-01-18;VND108514;104
Cadeira Gamer;4634.39;9;2024-10-11;VND108515;102
Impressora;855.72;5;2024-05-18;VND108516;101
Monitor;887.84;8;2024-06-12;VND108517;105
Monitor;1096.62;4;2025-01-08;VND108518;102
Mouse;219.21;7;2024-06-10;VND108519;103
Notebook;2030.35;4;2024-05-04;VND108520;102
Notebook;2916.34;1;2024-04-16;VND108521;102
Mouse;1552.92;4;2024-04-12;VND108522;102
Monitor;1424.9;1;2024-09-20;VND108523;101
Pendrive;1327.25;3;2024-09-02;VND108524;101
Impressora;3400.95;2;2024-07-30;VND108525;105
Webcam;4206.05;10;2024-09-04;VND108526;103
Teclado;3116.43;4;2025-01-15;VND108527;105
Cadeira Gamer;786.85;10;2024-09-29;VND108528;101
Mesa Escritório;4268.35;4;2025-01-09;VND108529;103
Headset;4902.14;6;2024-10-06;VND108530;102
Teclado;1439.84;2;2024-08-01;VND108531;101
Webcam;1840.62;2;2024-04-06;VND108532;105
Mesa Escritório;3900.6;6;2024-10-21;VND108533;105
Teclado;4438.84;1;2025-01-08;VND108534;103
Webcam;1974.7;7;2025-01-23;VND108535;101
Monitor;3022.9;6;2025-02-23;VND108536;105
Pendrive;1545.44;1;2025-03-14;VND108537;105
Notebook;2871.76;10;2024-12-17;VND108538;103
Webcam;4377.46;10;2025-02-25;VND108539;103
Monitor;3012.26;10;2024-05-05;VND108540;103
Webcam;3394.97;7;2024-04-14;VND108541;105
Cadeira Gamer;4713.37;1;2024-08-04;VND108542;105
Mesa Escritório;2260.18;9;2024-05-19;VND108543;105
Pendrive;2654.83;9;2024-10-02;VND108544;101
Impressora;4241.81;7;2024-04-26;VND108545;105
Mesa Escritório;3898.33;9;2024-10-15;VND108546;101
Notebook;4759.52;10;2024-08-05;VND108547;101
Teclado;268.55;3;2025-02-16;VND108548;105
Webcam;1766.74;7;2024-12-25;VND108549;104
Pendrive;4548.98;10;2024-08-03;VND108550;103
Headset;212.48;2;2024-10-14;VND108551;104
Impressora;4545.89;5;2024-05-03;VND108552;104
Headset;801.0;3;2025-02-07;VND108553;103
Teclado;3176.99;9;2024-12-13;VND108554;102
Pendrive;3379.46;1;2024-12-13;VND108555;101
Pendrive;3074.91;9;2024-08-23;VND108556;104
Pendrive;2276.77;4;2024-09-04;VND108557;105
Cadeira Gamer;1323.11;9;2024-11-29;VND108558;104
Webcam;2414.51;7;2024-08-20;VND108559;101
Pendrive;4494.33;9;2024-11-07;VND108560;101
Headset;835.15;2;2024-06-12;VND108561;103
Notebook;2928.5;9;2024-06-17;VND108562;102
Headset;1196.72;10;2024-10-27;VND108563;103
Teclado;3819.29;7;2024-07-28;VND108564;102
Monitor;4476.25;5;2024-04-14;VND108565;104
Mesa Escritório;3719.4;6;2024-07-30;VND108566;103
Pendrive;4698.94;7;2024-07-05;VND108567;103
Cadeira Gamer;4004.53;6;2025-01-07;VND108568;104
Teclado;1238.6;7;2024-09-07;VND108569;103
Monitor;4262.44;6;2024-09-25;VND108570;104
Headset;828.46;6;2024-07-26;VND108571;104
Monitor;286.0;1;2024-05-24;VND108572;101
Monitor;1559.51;1;2024-08-23;VND108573;103
Impressora;2558.61;10;2024-12-16;VND108574;105
Mesa Escritório;1150.35;5;2024-08-16;VND108575;103
Monitor;3433.12;7;2024-10-22;VND108576;102
Headset;65.84;10;2024-07-14;VND108577;101
Monitor;1949.14;8;2025-02-26;VND108578;101
Teclado;3110.73;2;2024-12-25;VND108579;105
Mouse;4563.81;2;2024-03-27;VND108580;105
Notebook;1005.59;7;2024-12-18;VND108581;104
Cadeira Gamer;4391.77;9;2024-06-30;VND108582;104
Mesa Escritório;3779.66;5;2025-02-27;VND108583;102
Cadeira Gamer;2347.2;5;2024-10-21;VND108584;105
Teclado;3215.11;1;2024-08-07;VND108585;102
Mesa Escritório;2543.3;9;2024-08-27;VND108586;105
Cadeira Gamer;1708.08;8;2024-12-24;VND108587;105
Pendrive;764.34;9;2024-08-27;VND108588;104
Pendrive;3344.62;3;2024-08-23;VND108589;104
Pendrive;486.14;5;2024-06-05;VND108590;103
Pendrive;102.18;5;2024-09-14;VND108591;101
Headset;2888.54;3;2024-07-21;VND108592;103
Notebook;1667.0;7;2024-11-18;VND108593;105
Notebook;3583.46;3;2024-10-05;VND108594;102
Mouse;64.37;7;2024-10-29;VND108595;103
Mouse;2188.43;1;2025-02-19;VND108596;102
Teclado;3261.85;4;2024-12-07;VND108597;105
Notebook;497.39;2;2024-07-18;VND108598;101
Headset;1196.88;3;2024-07-24;VND108599;104
Impressora;2399.4;2;2024-08-28;VND108600;104
Headset;4175.59;6;2024-06-13;VND108601;104
Notebook;4845.56;7;2025-02-17;VND108602;102
Cadeira Gamer;4795.32;8;2024-09-24;VND108603;103
Notebook;3083.4;6;2024-11-10;VND108604;104
Teclado;957.83;5;2024-05-18;VND108605;102
Teclado;1247.62;6;2024-09-29;VND108606;102
Mesa Escritório;842.55;10;2024-12-26;VND108607;103
Teclado;2303.86;10;2025-03-14;VND108608;103
Pendrive;744.2;10;2024-06-22;VND108609;101
Mouse;60.72;9;2024-11-06;VND108610;103
Cadeira Gamer;3416.14;2;2025-01-23;VND108611;105
Cadeira Gamer;4032.64;4;2024-11-28;VND108612;102
Notebook;2125.06;5;2024-11-04;VND108613;104
Headset;2672.23;7;2024-09-20;VND108614;103
Mesa Escritório;845.98;6;2024-05-09;VND108615;105
Teclado;4934.84;3;2025-02-06;VND108616;101
Headset;4616.76;6;2024-09-07;VND108617;103
Impressora;2356.52;6;2024-08-20;VND108618;105
Mouse;4241.65;1;2024-08-07;VND108619;101
Mesa Escritório;708.14;8;2024-05-04;VND108620;101
Pendrive;3098.52;7;2024-04-02;VND108621;101
Impressora;3536.83;2;2024-04-09;VND108622;105
Mesa Escritório;1147.94;7;2024-06-28;VND108623;104
Teclado;4886.67;4;2025-02-16;VND108624;101
Webcam;1277.37;9;2025-02-20;VND108625;104
Cadeira Gamer;2402.6;5;2024-10-19;VND108626;105
Cadeira Gamer;4992.96;5;2024-11-08;VND108627;104
Impressora;1891.42;3;2024-07-14;VND108628;105
Teclado;1020.53;9;2024-09-10;VND108629;105
Webcam;867.62;6;2024-03-22;VND108630;101
Webcam;464.23;3;2024-06-28;VND108631;101
Headset;686.25;6;2024-11-26;VND108632;105
Webcam;4046.0;9;2024-06-27;VND108633;102
Teclado;4619.0;5;2024-03-27;VND108634;103
Impressora;4169.55;3;2024-05-17;VND108635;103
Teclado;3820.33;5;2024-03-21;VND108636;102
Teclado;1011.14;7;2024-05-21;VND108637;105
Mouse;4425.66;8;2024-08-29;VND108638;103
Monitor;3973.63;8;2025-03-02;VND108639;104
Monitor;3560.55;2;2024-07-20;VND108640;103
Teclado;3927.16;3;2025-02-26;VND108641;103
Monitor;803.52;8;2024-11-28;VND108642;102
Headset;2423.3;2;2024-09-04;VND108643;105
Notebook;2276.54;10;2024-08-21;VND108644;105
Headset;4605.01;3;2024-11-07;VND108645;101
Webcam;2220.5;8;2024-04-06;VND108646;102
Headset;2135.88;4;2025-03-15;VND108647;105
Mouse;4736.69;2;2025-01-31;VND108648;102
Monitor;57.54;10;2024-03-22;VND108649;104
Cadeira Gamer;3709.13;6;2024-08-08;VND108650;102
Webcam;4366.37;4;2024-06-26;VND108651;101
Mesa Escritório;2266.23;8;2024-07-09;VND108652;104
Webcam;457.49;4;2024-12-01;VND108653;104
Mesa Escritório;1356.46;7;2024-08-21;VND108654;102
Mouse;264.35;6;2024-05-06;VND108655;104
Mouse;4507.08;7;2025-02-11;VND108656;104
Mesa Escritório;4071.17;1;2024-03-28;VND108657;105
Impressora;1684.85;1;2024-04-12;VND108658;104
Impressora;3157.59;1;2024-10-09;VND108659;103
Cadeira Gamer;868.96;10;2024-11-08;VND108660;101
Notebook;1065.94;5;2024-06-10;VND108661;105
Monitor;3940.35;2;2024-03-24;VND108662;104
Mesa Escritório;4005.77;1;2024-10-23;VND108663;101
Teclado;1071.65;6;2024-11-28;VND108664;101
Mouse;4994.33;4;2024-04-16;VND108665;105
Mesa Escritório;2921.15;2;2025-02-10;VND108666;102
Headset;4327.2;1;2024-12-05;VND108667;103
Mouse;4874.75;6;2024-12-14;VND108668;104
Cadeira Gamer;4852.09;6;2025-03-05;VND108669;105
Mouse;1004.62;8;2024-04-02;VND108670;101
Webcam;1507.33;1;2025-01-10;VND108671;102
Monitor;387.55;1;2024-04-13;VND108672;101
Impressora;699.28;4;2024-03-31;VND108673;103
Mesa Escritório;873.45;5;2024-10-11;VND108674;102
Cadeira Gamer;195.44;8;2024-12-22;VND108675;102
Cadeira Gamer;2542.7;7;2025-02-03;VND108676;101
Webcam;1279.66;4;2024-12-15;VND108677;102
Notebook;266.65;10;2024-11-17;VND108678;104
Webcam;4605.3;5;2024-12-25;VND108679;104
Webcam;4921.54;2;2024-11-28;VND108680;101
Webcam;708.08;1;2025-03-07;VND108681;105
Pendrive;911.1;2;2024-09-17;VND108682;105
Notebook;3079.47;9;2024-05-05;VND108683;103
Cadeira Gamer;77.74;2;2024-03-28;VND108684;104
Monitor;1916.07;5;2024-04-08;VND108685;102
Webcam;3280.17;9;2024-12-29;VND108686;103
Pendrive;4030.93;2;2024-12-08;VND108687;102
Mouse;569.75;7;2024-11-03;VND108688;104
Webcam;1903.74;10;2024-08-09;VND108689;103
Monitor;4711.13;10;2024-06-27;VND108690;104
Notebook;4695.02;8;2024-03-25;VND108691;104
Headset;2361.46;7;2024-11-28;VND108692;103
Mesa Escritório;4026.15;7;2025-01-07;VND108693;102
Webcam;2364.03;6;2024-08-12;VND108694;103
Mouse;880.59;7;2025-01-22;VND108695;101
Mouse;1828.63;6;2024-12-10;VND108696;101
Mesa Escritório;3310.18;7;2024-10-30;VND108697;105
Headset;3515.65;3;2024-11-23;VND108698;103
Monitor;466.67;2;2024-10-14;VND108699;102
Mesa Escritório;1599.69;4;2025-03-09;VND108700;103
Webcam;4845.99;5;2024-11-09;VND108701;104
Pendrive;4671.79;9;2024-12-30;VND108702;104
Webcam;331.13;3;2024-07-08;VND108703;103
Monitor;4153.37;6;2024-11-27;VND108704;104
Teclado;1177.77;7;2024-11-22;VND108705;101
Mesa Escritório;2641.77;4;2024-03-22;VND108706;103
Monitor;2523.83;10;2024-11-24;VND108707;102
Notebook;3353.49;6;2024-03-23;VND108708;101
Headset;1786.85;1;2025-03-15;VND108709;103
Headset;621.03;8;2024-08-18;VND108710;103
Webcam;2029.31;2;2024-05-18;VND108711;101
Impressora;2044.52;9;2024-10-27;VND108712;103
Teclado;175.71;2;2024-09-01;VND108713;104
Notebook;4650.1;7;2024-06-16;VND108714;101
Teclado;4874.16;10;2025-03-14;VND108715;102
Headset;3533.38;9;2024-07-18;VND108716;104
Headset;3019.36;6;2024-10-24;VND108717;105
Teclado;4078.73;7;2024-06-16;VND108718;102
Teclado;3712.05;5;2024-04-19;VND108719;103
Webcam;1378.57;9;2025-01-12;VND108720;101
Mesa Escritório;2820.69;2;2024-05-10;VND108721;102
Mesa Escritório;3963.57;7;2024-08-01;VND108722;102
Notebook;2729.69;3;2024-06-12;VND108723;102
Cadeira Gamer;984.71;2;2024-12-11;VND108724;103
Impressora;4362.81;8;2024-03-31;VND108725;101
Mesa Escritório;2634.41;7;2025-01-29;VND108726;102
Headset;4418.74;2;2024-05-16;VND108727;103
Headset;4123.11;7;2024-04-10;VND108728;102
Mesa Escritório;4549.59;3;2025-02-08;VND108729;105
Cadeira Gamer;4614.89;10;2024-07-18;VND108730;104
Monitor;1429.94;2;2025-03-04;VND108731;103
Mouse;1986.32;7;2024-11-19;VND108732;103
Webcam;1950.64;3;2024-10-27;VND108733;101
Pendrive;2636.84;1;2024-04-04;VND108734;105
Headset;2727.15;4;2024-12-18;VND108735;104
Headset;984.35;4;2024-08-08;VND108736;102
Pendrive;2821.63;10;2024-12-24;VND108737;105
Pendrive;735.06;7;2024-12-18;VND108738;102
Notebook;4907.82;9;2025-02-05;VND108739;104
Mesa Escritório;4148.28;1;2024-11-05;VND108740;101
Impressora;4500.78;10;2024-06-15;VND108741;103
Impressora;2217.41;7;2025-01-05;VND108742;102
Webcam;2822.35;7;2024-09-13;VND108743;102
Webcam;812.66;7;2024-07-31;VND108744;105
Pendrive;4972.27;6;2024-05-06;VND108745;102
Mouse;267.81;4;2024-09-12;VND108746;105
Mouse;3604.23;8;2024-03-16;VND108747;105
Headset;4767.13;9;2024-10-14;VND108748;101
Headset;3090.82;1;2024-07-27;VND108749;104
Notebook;894.83;3;2024-06-24;VND108750;103
Headset;2644.4;9;2025-02-16;VND108751;102
Headset;1193.16;9;2024-07-14;VND108752;105
Mesa Escritório;3205.51;4;2024-05-18;VND108753;105
Pendrive;4741.1;10;2024-06-25;VND108754;103
Notebook;4659.11;2;2025-01-15;VND108755;104
Headset;2900.44;2;2024-04-01;VND108756;101
Mesa Escritório;2924.82;9;2024-09-15;VND108757;102
Monitor;1886.03;5;2024-06-07;VND108758;103
Notebook;2257.28;9;2024-05-21;VND108759;103
Cadeira Gamer;108.87;5;2025-01-09;VND108760;102
Cadeira Gamer;4135.43;2;2024-10-17;VND108761;103
Pendrive;994.03;3;2024-08-24;VND108762;101
Teclado;4653.35;6;2024-10-05;VND108763;102
Mesa Escritório;4931.62;5;2024-07-22;VND108764;103
Webcam;3139.72;1;2024-05-09;VND108765;104
Notebook;1616.42;5;2025-01-12;VND108766;101
Mesa Escritório;240.07;7;2024-06-24;VND108767;103
Monitor;4140.16;10;2025-03-05;VND108768;102
Pendrive;809.37;9;2024-04-04;VND108769;103
Mesa Escritório;418.12;1;2024-10-26;VND108770;104
Mouse;1356.29;8;2025-02-03;VND108771;102
Cadeira Gamer;3865.28;10;2024-06-12;VND108772;103
Notebook;2492.52;5;2024-07-06;VND108773;102
Mesa Escritório;3064.27;5;2024-11-04;VND108774;103
Mesa Escritório;4158.05;7;2024-05-13;VND108775;104
Headset;4278.73;8;2024-09-05;VND108776;103
Mesa Escritório;3718.73;7;2024-09-26;VND108777;103
Cadeira Gamer;2204.3;10;2024-09-02;VND108778;101
Webcam;1784.51;6;2024-12-29;VND108779;101
Monitor;3702.63;3;2024-05-09;VND108780;101
Pendrive;1638.91;6;2025-01-09;VND108781;102
Monitor;161.85;2;2024-10-05;VND108782;103
Teclado;1814.12;3;2024-05-21;VND108783;102
Mouse;4175.96;10;2024-03-26;VND108784;102
Notebook;2673.85;2;2024-11-10;VND108785;103
Monitor;918.11;8;2024-12-28;VND108786;102
Monitor;418.47;10;2024-03-17;VND108787;104
Webcam;3042.54;4;2025-02-14;VND108788;101
Mouse;3843.96;6;2024-10-20;VND108789;105
Mouse;609.61;10;2025-02-17;VND108790;101
Notebook;3183.14;10;2024-10-17;VND108791;104
Cadeira Gamer;2029.1;2;2025-01-21;VND108792;104
Mesa Escritório;1633.16;10;2024-05-06;VND108793;102
Monitor;1095.87;2;2024-09-08;VND108794;105
Notebook;3302.34;7;2024-06-18;VND108795;104
Teclado;324.03;7;2025-02-22;VND108796;104
Mouse;1794.48;8;2024-08-24;VND108797;103
Monitor;2036.01;9;2025-02-25;VND108798;101
Mouse;2668.94;10;2024-10-15;VND108799;102
Pendrive;1137.55;9;2025-01-12;VND108800;105
Webcam;2951.23;8;2024-10-20;VND108801;105
Mesa Escritório;2017.13;7;2024-10-20;VND108802;102
Monitor;1679.67;7;2024-12-19;VND108803;104
Monitor;4674.45;5;2024-09-16;VND108804;104
Pendrive;61.73;3;2024-05-22;VND108805;102
Monitor;4879.19;2;2024-12-27;VND108806;104
Impressora;1123.91;8;2024-08-20;VND108807;101
Webcam;4908.53;4;2024-07-16;VND108808;105
Webcam;1188.63;1;2024-09-25;VND108809;105
Teclado;3407.08;9;2024-07-24;VND108810;104
Cadeira Gamer;1321.46;7;2025-02-18;VND108811;105
Mouse;1233.9;8;2025-01-15;VND108812;103
Mouse;1889.08;10;2024-06-07;VND108813;104
Webcam;1415.79;4;2024-10-25;VND108814;104
Impressora;659.33;6;2024-09-10;VND108815;104
Notebook;3937.27;8;2025-02-21;VND108816;102
Headset;881.89;4;2024-05-01;VND108817;103
Mouse;1722.48;1;2024-05-01;VND108818;104
Monitor;3769.86;10;2024-06-17;VND108819;103
Impressora;1677.13;3;2024-07-04;VND108820;101
Webcam;359.89;9;2025-01-24;VND108821;101
Cadeira Gamer;244.37;5;2024-04-17;VND108822;101
Headset;119.28;6;2024-07-20;VND108823;104
Headset;3626.08;9;2024-11-18;VND108824;104
Mesa Escritório;1002.46;10;2024-04-08;VND108825;104
Impressora;1373.81;1;2024-12-20;VND108826;102
Cadeira Gamer;1213.65;3;2025-02-05;VND108827;105
Headset;3861.32;2;2024-07-13;VND108828;101
Webcam;604.8;2;2024-06-27;VND108829;103
Pendrive;2327.87;4;2024-07-20;VND108830;102
